7.459986505768147254e+03,-2.841832905895557815e+03,-7.774774812090797241e+03,3.839426399277227119e+03,-6.182258520188215698e+03
1.024940058099235612e+05,9.445181143559056800e+05,2.141952226957319770e+06,9.938767374534920091e+05,-2.261851444032908883e+06
9.445181143558979966e+05,8.704064801633009687e+06,1.973883899320251495e+07,9.158921778360283002e+06,-2.084375221744817495e+07
2.141952226957267150e+06,1.973883899320255592e+07,4.476319669937264919e+07,2.077035114679682627e+07,-4.726888854931748658e+07
9.938767374534859555e+05,9.158921778360277414e+06,2.077035114679680392e+07,9.637548668799579144e+06,-2.193300492102461308e+07
-2.261851444032873027e+06,-2.084375221744820103e+07,-4.726888854931747913e+07,-2.193300492102462798e+07,4.991484052610382438e+07
