4.767588918224421832e+03,1.770375666310503948e+04,7.669523886216630672e+03,-8.546056014507890950e+02,7.540008437539362376e+02,4.870340930368243789e+03,3.898441338015231850e+02,1.000084382673922119e+04
-1.127172393369630538e+07,-1.522904173541275226e+07,-7.473717967153552920e+06,1.963034809489523619e+07,1.904849904522514343e+07,-4.464749269515366293e+06,3.219417542679845821e+06,-1.661716651915648021e+07
-1.522904173541248776e+07,-2.057570905241120979e+07,-1.009761803162589855e+07,2.652224204356708005e+07,2.573611531501663104e+07,-6.032249668598321266e+06,4.349702353385566734e+06,-2.245118172988551855e+07
-7.473717967153333127e+06,-1.009761803162578680e+07,-4.955449634948404506e+06,1.301590476498880424e+07,1.263010967967104539e+07,-2.960352562808646355e+06,2.134635205222734716e+06,-1.101801434349534661e+07
1.963034809489506111e+07,2.652224204356731847e+07,1.301590476498906687e+07,-3.418736730897989124e+07,-3.317404410741121322e+07,7.775614700337011367e+06,-5.606798693555163220e+06,2.893974027758938447e+07
1.904849904522500187e+07,2.573611531501688436e+07,1.263010967967131361e+07,-3.317404410741125047e+07,-3.219075609110650793e+07,7.545143289330489002e+06,-5.440611600196080282e+06,2.808195822009308636e+07
-4.464749269515296444e+06,-6.032249668598332442e+06,-2.960352562808685470e+06,7.775614700336956419e+06,7.545143289330427535e+06,-1.768494877703046659e+06,1.275216835195242194e+06,-6.582088286958327517e+06
3.219417542679636739e+06,4.349702353385360911e+06,2.134635205222658347e+06,-5.606798693554848433e+06,-5.440611600195768289e+06,1.275216835195179563e+06,-9.195265404837639071e+05,4.746177045860881917e+06
-1.661716651915644854e+07,-2.245118172988586500e+07,-1.101801434349564277e+07,2.893974027758957818e+07,2.808195822009323910e+07,-6.582088286958417855e+06,4.746177045861179940e+06,-2.449760344998180866e+07
