-1.620173037576975730e+04,7.442863616891504535e+02,4.431822444927835932e+03,1.353777089109720464e+03,9.752743563036395926e+02,-7.102788878262435901e+03
-3.810967805693547241e+06,1.874191339866765589e+07,-6.389151650122774765e+06,-1.771859587436954305e+07,-4.651275581603417173e+06,-1.385240564218381420e+06
1.874191339866762981e+07,-9.217063374777197838e+07,3.142113316692599654e+07,8.713807262482427061e+07,2.287445304930038750e+07,6.812458150947568007e+06
-6.389151650122797117e+06,3.142113316692613065e+07,-1.071152024618848413e+07,-2.970552411895734072e+07,-7.797941775573797524e+06,-2.322379114164401311e+06
-1.771859587436952069e+07,8.713807262482424080e+07,-2.970552411895721033e+07,-8.238029177001968026e+07,-2.162549686397472396e+07,-6.440494645347664133e+06
-4.651275581603398547e+06,2.287445304930030555e+07,-7.797941775573737919e+06,-2.162549686397465318e+07,-5.676868879261339083e+06,-1.690682246479889611e+06
-1.385240564218378859e+06,6.812458150947565213e+06,-2.322379114164390601e+06,-6.440494645347664133e+06,-1.690682246479895432e+06,-5.035181399029905442e+05
