4.886773057387490553e+03,6.046216658969849050e+03,5.155822395040645461e+02,2.788949499672396541e+03
-2.543379740834344551e+07,5.006482589025633037e+07,-1.058489437377318367e+07,-7.541418856027883291e+07
5.006482589025728405e+07,-9.854945178570620716e+07,2.083569690289423615e+07,1.484480732195064127e+08
-1.058489437377299927e+07,2.083569690289347619e+07,-4.405161647908322513e+06,-3.138545170343988761e+07
-7.541418856028074026e+07,1.484480732195073664e+08,-3.138545170344124362e+07,-2.236119028901548684e+08
